# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 43
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R2
# Instrument ID: Hou
# Data supplier: piet Langeland
# Location name: hos Allan
# Position (lat, lon, elev(m)): 55.1599647718415, 10.9471711248898, 0
# Local timezone: CET
# Time Synchronization: 
# Moving / Stationary position: 
# Moving / Fixed look direction: 
# Number of channels: 1
# Filters per channel: 
# Measurement direction per channel: 
# Field of view (degrees): 
# Number of fields per line: 5
# SQM serial number: 7107
# SQM hardware identity: 003BNCH
# SQM firmware version: 4-6-82
# SQM cover offset value: 
# SQM readout test ix (Information): i,00000004,00000006,00000082,00007107
# SQM readout test rx (Reading): r, 13.79m,0000000290Hz,0000000000c,0000000.000s, 022.2C
# SQM readout test cx (Calibration): c,00000019.94m,0000196.912s, 018.0C,00000008.71m, 018.0C
# SQM readout test Ix (Report Interval): 0000000000s,0000000000s,00000000.00m,00000000.00m
# DL time difference (seconds): 5470317
# DL retrieved at (UTC): 2025-08-10T13:35:16.268
# DL trigger mode : Every x minutes (power save mode)
# DL trigger seconds : 5
# DL trigger minutes : 5
# DL trigger threshold : 0
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.358
# UDM setting: DL binary retrieve
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2024-11-08T20:02:12.000;2024-11-08T21:02:12.000;4.8;4.21;21.69;1
2024-11-08T20:07:11.000;2024-11-08T21:07:11.000;4.8;4.23;21.67;1
2024-11-08T20:12:12.000;2024-11-08T21:12:12.000;4.8;4.21;21.73;1
2024-11-08T20:17:12.000;2024-11-08T21:17:12.000;4.8;4.21;21.70;1
2024-11-08T20:22:08.000;2024-11-08T21:22:08.000;4.5;4.28;21.86;1
2024-11-08T20:27:09.000;2024-11-08T21:27:09.000;4.8;4.27;21.93;1
2024-11-08T20:32:10.000;2024-11-08T21:32:10.000;4.8;4.24;21.97;1
2024-11-08T20:37:13.000;2024-11-08T21:37:13.000;4.8;4.20;21.77;1
2024-11-08T20:42:11.000;2024-11-08T21:42:11.000;4.5;4.21;22.03;1
2024-11-08T20:47:10.000;2024-11-08T21:47:10.000;4.5;4.23;21.97;1
2024-11-08T20:52:13.000;2024-11-08T21:52:13.000;4.8;4.20;21.73;1
2024-11-08T20:57:12.000;2024-11-08T21:57:12.000;4.5;4.20;22.07;1
2024-11-08T21:02:12.000;2024-11-08T22:02:12.000;4.5;4.20;22.08;1
2024-11-08T21:07:14.000;2024-11-08T22:07:14.000;4.8;4.17;22.21;1
2024-11-08T21:12:13.000;2024-11-08T22:12:13.000;4.8;4.19;22.17;1
2024-11-08T21:17:15.000;2024-11-08T22:17:15.000;4.8;4.16;22.24;1
2024-11-08T21:22:16.000;2024-11-08T22:22:16.000;5.1;4.15;22.33;1
2024-11-08T21:27:16.000;2024-11-08T22:27:16.000;5.1;4.15;22.33;1
2024-11-08T21:32:14.000;2024-11-08T22:32:14.000;5.1;4.16;22.23;1
2024-11-08T21:37:12.000;2024-11-08T22:37:12.000;4.5;4.17;22.12;1
2024-11-08T21:42:10.000;2024-11-08T22:42:10.000;4.1;4.20;21.99;1
2024-11-08T21:47:13.000;2024-11-08T22:47:13.000;4.8;4.16;22.20;1
2024-11-08T21:52:17.000;2024-11-08T22:52:17.000;5.1;4.14;22.38;1
2024-11-08T21:57:20.000;2024-11-08T22:57:20.000;6.1;4.11;22.48;1
2024-11-08T22:02:23.000;2024-11-08T23:02:23.000;7.0;4.08;22.59;1
2024-11-08T22:07:23.000;2024-11-08T23:07:23.000;7.0;4.08;22.57;1
2024-11-08T22:12:13.000;2024-11-08T23:12:13.000;5.4;4.14;22.64;1
2024-11-08T22:17:23.000;2024-11-08T23:17:23.000;7.0;4.07;22.58;1
2024-11-08T22:22:24.000;2024-11-08T23:22:24.000;7.4;4.06;22.62;1
2024-11-08T22:27:22.000;2024-11-08T23:27:22.000;7.4;4.07;22.56;1
2024-11-08T22:32:22.000;2024-11-08T23:32:22.000;7.4;4.07;22.54;1
2024-11-08T22:37:19.000;2024-11-08T23:37:19.000;6.7;4.08;22.49;1
2024-11-08T22:42:18.000;2024-11-08T23:42:18.000;6.4;4.08;22.47;1
2024-11-08T22:47:23.000;2024-11-08T23:47:23.000;7.4;4.05;22.59;1
2024-11-08T22:52:21.000;2024-11-08T23:52:21.000;6.7;4.06;22.53;1
2024-11-08T22:57:20.000;2024-11-08T23:57:20.000;6.7;4.06;22.50;1
2024-11-08T23:02:22.000;2024-11-09T00:02:22.000;7.7;4.05;22.57;1
2024-11-08T23:07:24.000;2024-11-09T00:07:24.000;7.7;4.03;22.62;1
2024-11-08T23:12:14.000;2024-11-09T00:12:14.000;5.8;4.10;22.70;1
2024-11-08T23:17:24.000;2024-11-09T00:17:24.000;7.7;4.03;22.65;1
2024-11-08T23:22:24.000;2024-11-09T00:22:24.000;8.0;4.02;22.62;1
2024-11-08T23:27:22.000;2024-11-09T00:27:22.000;8.0;4.03;22.59;1
2024-11-08T23:32:23.000;2024-11-09T00:32:23.000;8.0;4.02;22.64;1
2024-11-08T23:37:22.000;2024-11-09T00:37:22.000;8.0;4.02;22.54;1
2024-11-08T23:42:23.000;2024-11-09T00:42:23.000;8.3;4.02;22.64;1
2024-11-08T23:47:14.000;2024-11-09T00:47:14.000;6.1;4.07;22.69;1
2024-11-08T23:52:23.000;2024-11-09T00:52:23.000;8.0;4.02;22.58;1
2024-11-08T23:57:14.000;2024-11-09T00:57:14.000;6.4;4.07;22.69;1
2024-11-09T00:02:14.000;2024-11-09T01:02:14.000;6.1;4.07;22.70;1
2024-11-09T00:07:14.000;2024-11-09T01:07:14.000;6.1;4.07;22.70;1
2024-11-09T00:12:25.000;2024-11-09T01:12:25.000;8.3;3.99;22.67;1
2024-11-09T00:17:17.000;2024-11-09T01:17:17.000;6.4;4.05;22.85;1
2024-11-09T00:22:15.000;2024-11-09T01:22:15.000;6.4;4.06;22.76;1
2024-11-09T00:27:22.000;2024-11-09T01:27:22.000;8.7;4.01;22.53;1
2024-11-09T00:32:23.000;2024-11-09T01:32:23.000;8.7;3.99;22.64;1
2024-11-09T00:37:16.000;2024-11-09T01:37:16.000;6.7;4.05;22.84;1
2024-11-09T00:42:15.000;2024-11-09T01:42:15.000;6.4;4.05;22.73;1
2024-11-09T00:47:16.000;2024-11-09T01:47:16.000;6.7;4.05;22.84;1
2024-11-09T00:52:16.000;2024-11-09T01:52:16.000;6.7;4.05;22.79;1
2024-11-09T00:57:19.000;2024-11-09T01:57:19.000;7.7;4.02;22.94;1
2024-11-09T01:02:18.000;2024-11-09T02:02:18.000;7.7;4.02;22.92;1
2024-11-09T01:07:17.000;2024-11-09T02:07:17.000;6.7;4.03;22.80;1
2024-11-09T01:12:17.000;2024-11-09T02:12:17.000;6.7;4.03;22.84;1
2024-11-09T01:17:24.000;2024-11-09T02:17:24.000;9.0;3.98;22.60;1
2024-11-09T01:17:48.000;2024-11-09T02:17:48.000;11.9;3.90;22.56;0
2024-11-09T01:18:12.000;2024-11-09T02:18:12.000;-50.3;5.34;22.53;0
2024-12-23T13:33:15.000;2024-12-23T14:33:15.000;4.1;4.90;13.83;0
2024-12-23T13:38:05.000;2024-12-23T14:38:05.000;4.5;4.88;20.08;1
2024-12-23T13:43:05.000;2024-12-23T14:43:05.000;4.5;4.88;20.26;1
2024-12-23T13:48:05.000;2024-12-23T14:48:05.000;4.5;4.88;20.30;1
2024-12-23T13:53:05.000;2024-12-23T14:53:05.000;4.1;4.88;20.29;1
2024-12-23T13:58:05.000;2024-12-23T14:58:05.000;3.8;4.88;19.97;1
2024-12-23T14:03:05.000;2024-12-23T15:03:05.000;3.5;4.88;20.01;1
2024-12-23T14:08:05.000;2024-12-23T15:08:05.000;3.2;4.88;20.04;1
2024-12-23T14:13:05.000;2024-12-23T15:13:05.000;3.2;4.88;20.20;1
2024-12-23T14:18:05.000;2024-12-23T15:18:05.000;3.2;4.88;20.23;1
2024-12-23T14:23:05.000;2024-12-23T15:23:05.000;2.9;4.88;20.18;1
2024-12-23T14:28:05.000;2024-12-23T15:28:05.000;2.9;4.88;20.19;1
2024-12-23T14:33:05.000;2024-12-23T15:33:05.000;2.9;4.88;20.31;1
2024-12-23T14:38:06.000;2024-12-23T15:38:06.000;2.9;4.88;20.62;1
2024-12-23T14:43:05.000;2024-12-23T15:43:05.000;2.9;4.88;20.50;1
2024-12-23T14:48:05.000;2024-12-23T15:48:05.000;2.9;4.88;20.46;1
2024-12-23T14:53:05.000;2024-12-23T15:53:05.000;2.9;4.88;20.60;1
2024-12-23T14:58:07.000;2024-12-23T15:58:07.000;2.9;4.88;21.05;1
2024-12-23T15:03:06.000;2024-12-23T16:03:06.000;2.9;4.88;20.66;1
2024-12-23T15:08:05.000;2024-12-23T16:08:05.000;2.5;4.88;20.60;1
2024-12-23T15:13:05.000;2024-12-23T16:13:05.000;2.5;4.88;20.52;1
2024-12-23T15:18:05.000;2024-12-23T16:18:05.000;2.5;4.88;20.48;1
2024-12-23T15:23:05.000;2024-12-23T16:23:05.000;2.5;4.88;20.59;1
2024-12-23T15:28:06.000;2024-12-23T16:28:06.000;2.5;4.88;20.67;1
2024-12-23T15:33:06.000;2024-12-23T16:33:06.000;2.5;4.88;20.68;1
2024-12-23T15:38:05.000;2024-12-23T16:38:05.000;2.5;4.88;20.82;1
2024-12-23T15:43:05.000;2024-12-23T16:43:05.000;2.5;4.88;20.86;1
2024-12-23T15:48:05.000;2024-12-23T16:48:05.000;2.5;4.88;20.90;1
2024-12-23T15:53:06.000;2024-12-23T16:53:06.000;2.5;4.88;20.94;1
2024-12-23T15:58:06.000;2024-12-23T16:58:06.000;2.5;4.88;20.98;1
2024-12-23T16:03:06.000;2024-12-23T17:03:06.000;2.2;4.88;21.02;1
2024-12-23T16:08:06.000;2024-12-23T17:08:06.000;2.2;4.88;21.02;1
2024-12-23T16:13:07.000;2024-12-23T17:13:07.000;2.2;4.88;21.06;1
2024-12-23T16:18:08.000;2024-12-23T17:18:08.000;2.2;4.88;21.18;1
2024-12-23T16:23:09.000;2024-12-23T17:23:09.000;2.2;4.88;21.35;1
2024-12-23T16:28:10.000;2024-12-23T17:28:10.000;2.2;4.88;21.67;1
2024-12-23T16:33:10.000;2024-12-23T17:33:10.000;2.2;4.88;21.75;1
2024-12-23T16:38:07.000;2024-12-23T17:38:07.000;2.2;4.88;21.50;1
2024-12-23T16:43:08.000;2024-12-23T17:43:08.000;2.2;4.88;21.54;1
2024-12-23T16:48:14.000;2024-12-23T17:48:14.000;2.2;4.88;21.84;1
2024-12-23T16:53:13.000;2024-12-23T17:53:13.000;2.2;4.88;21.87;1
2024-12-23T16:58:14.000;2024-12-23T17:58:14.000;2.2;4.88;21.90;1
2024-12-23T17:03:12.000;2024-12-23T18:03:12.000;2.2;4.88;21.81;1
2024-12-23T17:08:14.000;2024-12-23T18:08:14.000;2.2;4.88;21.95;1
2024-12-23T17:13:10.000;2024-12-23T18:13:10.000;2.2;4.88;22.05;1
2024-12-23T17:18:10.000;2024-12-23T18:18:10.000;2.5;4.88;22.09;1
2024-12-23T17:23:12.000;2024-12-23T18:23:12.000;2.2;4.88;22.28;1
2024-12-23T17:28:10.000;2024-12-23T18:28:10.000;2.5;4.88;22.11;1
2024-12-23T17:33:14.000;2024-12-23T18:33:14.000;2.5;4.88;22.34;1
2024-12-23T17:38:12.000;2024-12-23T18:38:12.000;2.5;4.88;22.21;1
2024-12-23T17:43:11.000;2024-12-23T18:43:11.000;2.5;4.88;22.11;1
2024-12-23T17:48:09.000;2024-12-23T18:48:09.000;2.2;4.88;22.03;1
2024-12-23T17:53:10.000;2024-12-23T18:53:10.000;2.2;4.88;22.10;1
2024-12-23T17:58:11.000;2024-12-23T18:58:11.000;2.2;4.88;22.14;1
2024-12-23T18:03:09.000;2024-12-23T19:03:09.000;2.2;4.88;22.03;1
2024-12-23T18:08:12.000;2024-12-23T19:08:12.000;2.2;4.88;22.22;1
2024-12-23T18:13:13.000;2024-12-23T19:13:13.000;2.2;4.88;21.88;1
2024-12-23T18:18:09.000;2024-12-23T19:18:09.000;2.2;4.88;22.03;1
2024-12-23T18:23:13.000;2024-12-23T19:23:13.000;2.2;4.88;21.90;1
2024-12-23T18:28:15.000;2024-12-23T19:28:15.000;2.2;4.88;22.02;1
2024-12-23T18:33:14.000;2024-12-23T19:33:14.000;2.2;4.88;21.94;1
2024-12-23T18:38:11.000;2024-12-23T19:38:11.000;2.2;4.88;22.18;1
2024-12-23T18:43:11.000;2024-12-23T19:43:11.000;2.2;4.88;22.17;1
2024-12-23T18:48:12.000;2024-12-23T19:48:12.000;1.9;4.88;22.21;1
2024-12-23T18:53:10.000;2024-12-23T19:53:10.000;1.9;4.87;22.12;1
2024-12-23T18:58:15.000;2024-12-23T19:58:15.000;1.9;4.88;22.02;1
2024-12-23T19:03:14.000;2024-12-23T20:03:14.000;1.9;4.88;21.94;1
2024-12-23T19:08:14.000;2024-12-23T20:08:14.000;1.9;4.88;21.97;1
2024-12-23T19:13:11.000;2024-12-23T20:13:11.000;1.9;4.88;21.82;1
2024-12-23T19:18:12.000;2024-12-23T20:18:12.000;1.9;4.88;21.81;1
2024-12-23T19:23:14.000;2024-12-23T20:23:14.000;1.9;4.88;21.90;1
2024-12-23T19:28:12.000;2024-12-23T20:28:12.000;1.9;4.87;21.87;1
2024-12-23T19:33:15.000;2024-12-23T20:33:15.000;1.9;4.88;22.02;1
2024-12-23T19:38:16.000;2024-12-23T20:38:16.000;1.9;4.88;22.05;1
2024-12-23T19:43:10.000;2024-12-23T20:43:10.000;1.9;4.88;22.12;1
2024-12-23T19:48:09.000;2024-12-23T20:48:09.000;1.9;4.88;22.07;1
2024-12-23T19:53:11.000;2024-12-23T20:53:11.000;1.9;4.88;22.17;1
2024-12-23T19:58:12.000;2024-12-23T20:58:12.000;1.9;4.88;22.25;1
2024-12-23T20:03:14.000;2024-12-23T21:03:14.000;1.9;4.88;22.34;1
2024-12-23T20:08:14.000;2024-12-23T21:08:14.000;1.9;4.88;22.31;1
2024-12-23T20:13:13.000;2024-12-23T21:13:13.000;1.9;4.88;22.27;1
2024-12-23T20:18:11.000;2024-12-23T21:18:11.000;1.9;4.88;22.20;1
2024-12-23T20:23:11.000;2024-12-23T21:23:11.000;1.9;4.88;22.18;1
2024-12-23T20:28:10.000;2024-12-23T21:28:10.000;1.9;4.88;22.09;1
2024-12-23T20:33:15.000;2024-12-23T21:33:15.000;1.9;4.88;22.01;1
2024-12-23T20:38:09.000;2024-12-23T21:38:09.000;1.9;4.87;22.09;1
2024-12-23T20:43:10.000;2024-12-23T21:43:10.000;1.9;4.88;22.09;1
2024-12-23T20:48:15.000;2024-12-23T21:48:15.000;1.9;4.88;22.01;1
2024-12-23T20:53:13.000;2024-12-23T21:53:13.000;1.9;4.88;21.92;1
2024-12-23T20:58:11.000;2024-12-23T21:58:11.000;1.9;4.88;21.76;1
2024-12-23T21:03:09.000;2024-12-23T22:03:09.000;1.9;4.88;21.67;1
2024-12-23T21:08:10.000;2024-12-23T22:08:10.000;1.9;4.88;21.68;1
2024-12-23T21:13:11.000;2024-12-23T22:13:11.000;1.9;4.87;21.79;1
2024-12-23T21:18:13.000;2024-12-23T22:18:13.000;1.9;4.88;21.92;1
2024-12-23T21:23:14.000;2024-12-23T22:23:14.000;1.9;4.87;21.98;1
2024-12-23T21:28:14.000;2024-12-23T22:28:14.000;1.9;4.88;21.98;1
2024-12-23T21:33:14.000;2024-12-23T22:33:14.000;2.2;4.88;21.98;1
2024-12-23T21:38:14.000;2024-12-23T22:38:14.000;1.9;4.88;21.97;1
2024-12-23T21:43:12.000;2024-12-23T22:43:12.000;1.9;4.88;21.82;1
2024-12-23T21:48:13.000;2024-12-23T22:48:13.000;2.2;4.88;21.90;1
2024-12-23T21:53:12.000;2024-12-23T22:53:12.000;1.9;4.88;21.85;1
2024-12-23T21:58:11.000;2024-12-23T22:58:11.000;1.9;4.88;21.77;1
2024-12-23T22:03:10.000;2024-12-23T23:03:10.000;1.9;4.88;21.71;1
2024-12-23T22:08:08.000;2024-12-23T23:08:08.000;2.2;4.88;21.54;1
2024-12-23T22:13:07.000;2024-12-23T23:13:07.000;2.2;4.88;21.47;1
2024-12-23T22:18:09.000;2024-12-23T23:18:09.000;1.9;4.88;21.31;1
2024-12-23T22:23:09.000;2024-12-23T23:23:09.000;1.9;4.88;21.32;1
2024-12-23T22:28:09.000;2024-12-23T23:28:09.000;1.9;4.88;21.31;1
2024-12-23T22:33:09.000;2024-12-23T23:33:09.000;1.9;4.88;21.30;1
2024-12-23T22:38:08.000;2024-12-23T23:38:08.000;2.2;4.88;21.24;1
2024-12-23T22:43:08.000;2024-12-23T23:43:08.000;2.2;4.88;21.20;1
2024-12-23T22:48:07.000;2024-12-23T23:48:07.000;2.2;4.87;21.11;1
2024-12-23T22:53:07.000;2024-12-23T23:53:07.000;2.2;4.88;21.06;1
2024-12-23T22:58:06.000;2024-12-23T23:58:06.000;2.2;4.88;20.93;1
2024-12-23T23:03:06.000;2024-12-24T00:03:06.000;2.2;4.88;20.71;1
2024-12-23T23:08:05.000;2024-12-24T00:08:05.000;2.2;4.88;20.45;1
2024-12-23T23:13:05.000;2024-12-24T00:13:05.000;2.2;4.88;19.99;1
2024-12-23T23:18:05.000;2024-12-24T00:18:05.000;2.2;4.88;19.38;1
2024-12-23T23:23:05.000;2024-12-24T00:23:05.000;2.2;4.88;18.98;1
2024-12-23T23:28:05.000;2024-12-24T00:28:05.000;2.2;4.88;18.27;1
2024-12-23T23:33:05.000;2024-12-24T00:33:05.000;2.2;4.87;17.55;1
2024-12-23T23:38:05.000;2024-12-24T00:38:05.000;2.2;4.88;16.91;1
2024-12-23T23:43:05.000;2024-12-24T00:43:05.000;2.2;4.88;16.22;1
2024-12-23T23:48:05.000;2024-12-24T00:48:05.000;2.2;4.88;15.57;1
2024-12-23T23:53:05.000;2024-12-24T00:53:05.000;2.2;4.88;14.86;1
2024-12-23T23:58:05.000;2024-12-24T00:58:05.000;2.2;4.87;14.03;1
2024-12-24T00:03:05.000;2024-12-24T01:03:05.000;2.2;4.87;13.35;1
2024-12-24T00:08:05.000;2024-12-24T01:08:05.000;2.2;4.88;12.46;1
2024-12-24T00:13:05.000;2024-12-24T01:13:05.000;2.2;4.88;11.63;1
2024-12-24T00:18:05.000;2024-12-24T01:18:05.000;2.2;4.88;10.83;1
2024-12-24T00:23:05.000;2024-12-24T01:23:05.000;2.2;4.87;10.26;1
2024-12-24T00:28:05.000;2024-12-24T01:28:05.000;2.2;4.88;9.37;1
2024-12-24T00:33:05.000;2024-12-24T01:33:05.000;2.2;4.88;8.83;1
2024-12-24T00:38:05.000;2024-12-24T01:38:05.000;2.2;4.88;8.39;1
2024-12-24T00:43:05.000;2024-12-24T01:43:05.000;2.2;4.88;7.84;1
2024-12-24T00:48:05.000;2024-12-24T01:48:05.000;2.2;4.87;7.41;1
2024-12-24T00:53:05.000;2024-12-24T01:53:05.000;2.2;4.87;7.20;1
2024-12-24T00:58:05.000;2024-12-24T01:58:05.000;2.2;4.87;6.85;1
2024-12-24T01:03:05.000;2024-12-24T02:03:05.000;2.2;4.88;6.56;1
2024-12-24T01:08:05.000;2024-12-24T02:08:05.000;2.2;4.88;6.47;1
2024-12-24T01:13:05.000;2024-12-24T02:13:05.000;1.9;4.88;6.27;1
2024-12-24T01:18:05.000;2024-12-24T02:18:05.000;2.2;4.88;6.12;1
2024-12-24T01:23:05.000;2024-12-24T02:23:05.000;2.2;4.88;0.00;1
2024-12-24T01:28:05.000;2024-12-24T02:28:05.000;2.2;4.87;0.00;1
